no_spm;sum(jumlah_debet)
00590/PTN/SPM-LS PGW/NOV/2017;1000000
00591/PTN/SPM-LS PGW/NOV/2017;5280000
00593/PTN/SPM-LS PGW/NOV/2017;35155975
00594/PTN/SPM-LS PGW/NOV/2017;204906799
00595/PTN/SPM-LS PGW/NOV/2017;38593937
00596/PTN/SPM-LS PGW/NOV/2017;35330305
00597/PTN/SPM-LS PGW/NOV/2017;44177972
00598/PTN/SPM-LS PGW/NOV/2017;42882614
00599/PTN/SPM-LS PGW/NOV/2017;2136000
00600/PTN/SPM-LS PGW/NOV/2017;3204000
00601/PTN/SPM-LS PGW/NOV/2017;8544000
00602/PTN/SPM-LS PGW/NOV/2017;6408000
00603/PTN/SPM-LS PGW/NOV/2017;2136000
00604/PTN/SPM-LS PGW/NOV/2017;13884000
00605/PTN/SPM-LS PGW/NOV/2017;35366100
00606/PTN/SPM-LS PGW/NOV/2017;107997918
00607/PTN/SPM-LS PGW/NOV/2017;1602000
00608/PTN/SPM-LS PGW/NOV/2017;73804958
00609/PTN/SPM-LS PGW/NOV/2017;4272000
00610/PTN/SPM-LS PGW/NOV/2017;29990902
00611/PTN/SPM-LS PGW/NOV/2017;283145462
00612/PTN/SPM-LS PGW/NOV/2017;14104019
00613/PTN/SPM-LS PGW/NOV/2017;8544000
00614/PTN/SPM-LS PGW/NOV/2017;42502080
00615/PTN/SPM-LS PGW/NOV/2017;7969140
00616/PTN/SPM-LS PGW/NOV/2017;10625520
00617/PTN/SPM-LS PGW/NOV/2017;32003870
00618/PTN/SPM-LS PGW/NOV/2017;21251040
00619/PTN/SPM-LS PGW/NOV/2017;69193190
00620/PTN/SPM-LS PGW/NOV/2017;13233878
00621/PTN/SPM-LS PGW/NOV/2017;4806000
00622/PTN/SPM-LS PGW/NOV/2017;132675836
00623/PTN/SPM-LS PGW/NOV/2017;61145868
00624/PTN/SPM-LS PGW/NOV/2017;24034730
00625/PTN/SPM-LS PGW/NOV/2017;42629390
00626/PTN/SPM-LS PGW/NOV/2017;16065590
00627/PTN/SPM-LS PGW/NOV/2017;10625520
00628/PTN/SPM-LS PGW/NOV/2017;300298700
00629/PTN/SPM-LS PGW/NOV/2017;113435000
00630/PTN/SPM-LS PGW/NOV/2017;55582380
00631/PTN/SPM-LS PGW/NOV/2017;50931160
00632/PTN/SPM-LS PGW/NOV/2017;46433560
00633/PTN/SPM-LS PGW/NOV/2017;114644600
00634/PTN/SPM-LS PGW/NOV/2017;20358160
00635/PTN/SPM-LS PGW/NOV/2017;18640980
00636/PTN/SPM-LS PGW/NOV/2017;54144240
00637/PTN/SPM-LS PGW/NOV/2017;66017700
00638/PTN/SPM-LS PGW/NOV/2017;9473686
00639/PTN/SPM-LS PGW/NOV/2017;10766192
00640/PTN/SPM-LS PGW/NOV/2017;348042000
00641/PTN/SPM-LS PGW/NOV/2017;40866260
00642/PTN/SPM-LS PGW/NOV/2017;95913420
00643/PTN/SPM-LS PGW/NOV/2017;56184020
00644/PTN/SPM-LS PGW/NOV/2017;154402840
00645/PTN/SPM-LS PGW/NOV/2017;6050000
00646/PTN/SPM-LS PGW/NOV/2017;3950000
00647/PTN/SPM-LS PGW/NOV/2017;1625000
00648/PTN/SPM-LS PGW/NOV/2017;8175000
00649/PTN/SPM-LS PGW/NOV/2017;2025000
00650/PTN/SPM-LS PGW/NOV/2017;12375000
00651/PTN/SPM-LS PGW/NOV/2017;4275000
00652/PTN/SPM-LS PGW/NOV/2017;3100000
00653/PTN/SPM-LS PGW/NOV/2017;1950000
00654/PTN/SPM-LS PGW/NOV/2017;18975000
00655/PTN/SPM-LS PGW/NOV/2017;29678000
00656/PTN/SPM-LS PGW/NOV/2017;17150000
00657/PTN/SPM-LS PGW/NOV/2017;14275000
00658/PTN/SPM-LS PGW/NOV/2017;42225000
00659/PTN/SPM-LS PGW/NOV/2017;19275000
00660/PTN/SPM-LS PGW/NOV/2017;53125000
00661/PTN/SPM-LS PGW/NOV/2017;105875000
00662/PTN/SPM-LS PGW/NOV/2017;6825000
00663/PTN/SPM-LS PGW/NOV/2017;6525000
00664/PTN/SPM-LS PGW/NOV/2017;18725000
00665/PTN/SPM-LS PGW/NOV/2017;22500000
00666/PTN/SPM-LS PGW/NOV/2017;119525000
00667/PTN/SPM-LS PGW/NOV/2017;15175000
00668/PTN/SPM-LS PGW/NOV/2017;61625000
00669/PTN/SPM-LS PGW/NOV/2017;34650000
00670/PTN/SPM-LS PGW/NOV/2017;10920000
00671/PTN/SPM-LS PGW/NOV/2017;7250000
00672/PTN/SPM-LS PGW/NOV/2017;187210040
00673/PTN/SPM-LS PGW/NOV/2017;10626400
00674/PTN/SPM-LS PGW/NOV/2017;24034730
00675/PTN/SPM-LS PGW/NOV/2017;10625520
00676/PTN/SPM-LS PGW/NOV/2017;32003870
00677/PTN/SPM-LS PGW/NOV/2017;7969140
00678/PTN/SPM-LS PGW/NOV/2017;18640980
00679/PTN/SPM-LS PGW/NOV/2017;50931160
00680/PTN/SPM-LS PGW/NOV/2017;56184020
00681/PTN/SPM-LS PGW/NOV/2017;114644600
00682/PTN/SPM-LS PGW/NOV/2017;4050000
00683/PTN/SPM-LS PGW/NOV/2017;1800000
00684/PTN/SPM-LS PGW/NOV/2017;1800000
00685/PTN/SPM-LS PGW/NOV/2017;5400000
00686/PTN/SPM-LS PGW/NOV/2017;5400000
00687/PTN/SPM-LS PGW/NOV/2017;19350000
00688/PTN/SPM-LS PGW/NOV/2017;14850000
00689/PTN/SPM-LS PGW/NOV/2017;16200000
00690/PTN/SPM-LS PGW/NOV/2017;4300000
00691/PTN/SPM-LS PGW/NOV/2017;2136000
00692/PTN/SPM-LS PGW/NOV/2017;4806000
00693/PTN/SPM-LS PGW/NOV/2017;2136000
00694/PTN/SPM-LS PGW/NOV/2017;6408000
00695/PTN/SPM-LS PGW/NOV/2017;1602000
00696/PTN/SPM-LS PGW/NOV/2017;346490400
00697/PTN/SPM-LS PGW/NOV/2017;55582380
00698/PTN/SPM-LS PGW/NOV/2017;95913420
00699/PTN/SPM-LS PGW/NOV/2017;46433560
00700/PTN/SPM-LS PGW/NOV/2017;305611900
00701/PTN/SPM-LS PGW/NOV/2017;6124800
00702/PTN/SPM-LS PGW/NOV/2017;52738940
00703/PTN/SPM-LS PGW/NOV/2017;21251040
00704/PTN/SPM-LS PGW/NOV/2017;42502080
00705/PTN/SPM-LS PGW/NOV/2017;16065590
00706/PTN/SPM-LS PGW/NOV/2017;63558800
00707/PTN/SPM-LS PGW/NOV/2017;14006200
00708/PTN/SPM-LS PGW/NOV/2017;46981600
00709/PTN/SPM-LS PGW/NOV/2017;39352000
00710/PTN/SPM-LS PGW/NOV/2017;77853800
00711/PTN/SPM-LS PGW/NOV/2017;214803208
00712/PTN/SPM-LS PGW/NOV/2017;36050800
00713/PTN/SPM-LS PGW/NOV/2017;8544000
00714/PTN/SPM-LS PGW/NOV/2017;4272000
00715/PTN/SPM-LS PGW/NOV/2017;3204000
00716/PTN/SPM-LS PGW/NOV/2017;3600000
00717/PTN/SPM-LS PGW/NOV/2017;1350000
00718/PTN/SPM-LS PGW/NOV/2017;2700000
00719/PTN/SPM-LS PGW/NOV/2017;28800000
00720/PTN/SPM-LS PGW/NOV/2017;15300000
00721/PTN/SPM-LS PGW/NOV/2017;33750000
00722/PTN/SPM-LS PGW/NOV/2017;8544000
00723/PTN/SPM-LS PGW/NOV/2017;13050000
00725/PTN/SPM-LS PGW/NOV/2017;92250000
00726/PTN/SPM-LS PGW/NOV/2017;15750000
00727/PTN/SPM-LS PGW/NOV/2017;5850000
00728/PTN/SPM-LS PGW/NOV/2017;53550000
00729/PTN/SPM-LS PGW/NOV/2017;99450000
00730/PTN/SPM-LS PGW/NOV/2017;7200000
00731/PTN/SPM-LS PGW/NOV/2017;960000
00732/PTN/SPM-LS PGW/NOV/2017;10766192
00733/PTN/SPM-LS PGW/NOV/2017;9473686
00734/PTN/SPM-LS PGW/NOV/2017;4500000
00735/PTN/SPM-LS PGW/NOV/2017;116497400
00736/PTN/SPM-LS PGW/DES/2017;25902000
00737/PTN/SPM-LS PGW/DES/2017;7200000
00738/PTN/SPM-LS PGW/DES/2017;10440000
00739/PTN/SPM-LS PGW/DES/2017;37685200
00740/PTN/SPM-LS PGW/DES/2017;44806660
00741/PTN/SPM-LS PGW/DES/2017;36328800
00742/PTN/SPM-LS PGW/DES/2017;235200
00743/PTN/SPM-LS PGW/DES/2017;378812
00744/PTN/SPM-LS PGW/DES/2017;139064687
00745/PTN/SPM-LS PGW/DES/2017;5541200
00746/PTN/SPM-LS PGW/DES/2017;42629390
00747/PTN/SPM-LS PGW/DES/2017;14170100
00748/PTN/SPM-LS PGW/DES/2017;20358160
00749/PTN/SPM-LS PGW/DES/2017;9473686
00750/PTN/SPM-LS PGW/DES/2017;187210040
00751/PTN/SPM-LS PGW/DES/2017;4736843
00752/PTN/SPM-LS PGW/DES/2017;69193190
00753/PTN/SPM-LS PGW/DES/2017;10625520
00754/PTN/SPM-LS PGW/DES/2017;40866260
00755/PTN/SPM-LS PGW/DES/2017;154402840
00756/PTN/SPM-LS PGW/DES/2017;5380000
00757/PTN/SPM-LS PGW/DES/2017;66017700
00758/PTN/SPM-LS PGW/DES/2017;12150000
00759/PTN/SPM-LS PGW/DES/2017;30784558
00760/PTN/SPM-LS PGW/DES/2017;287130650
00761/PTN/SPM-LS PGW/DES/2017;1000000
00762/PTN/SPM-LS PGW/DES/2017;900000
00763/PTN/SPM-LS PGW/DES/2017;9700000
00764/PTN/SPM-LS PGW/DES/2017;13884000
00765/PTN/SPM-LS PGW/DES/2017;43850000
00766/PTN/SPM-LS PGW/DES/2017;108508567
00767/PTN/SPM-LS PGW/DES/2017;1169049
00769/PTN/SPM-LS PGW/DES/2017;18665080
00771/PTN/SPM-LS PGW/DES/2017;9968000
00772/PTN/SPM-LS PGW/DES/2017;3738000
00773/PTN/SPM-LS PGW/DES/2017;5781440
00774/PTN/SPM-LS PGW/DES/2017;36651090
00775/PTN/SPM-LS PGW/DES/2017;7476000
00776/PTN/SPM-LS PGW/DES/2017;1246000
00777/PTN/SPM-LS PGW/DES/2017;77831390
00778/PTN/SPM-LS PGW/DES/2017;16198000
00779/PTN/SPM-LS PGW/DES/2017;11214000
00780/PTN/SPM-LS PGW/DES/2017;28658000
00781/PTN/SPM-LS PGW/DES/2017;47335540
00782/PTN/SPM-LS PGW/DES/2017;74143230
00783/PTN/SPM-LS PGW/DES/2017;14952000
00784/PTN/SPM-LS PGW/DES/2017;137047540
00785/PTN/SPM-LS PGW/DES/2017;54612180
00786/PTN/SPM-LS PGW/DES/2017;95163250
00787/PTN/SPM-LS PGW/DES/2017;19936000
00788/PTN/SPM-LS PGW/DES/2017;18204060
00789/PTN/SPM-LS PGW/DES/2017;3738000
